chromosome	tool	competitor_ps	competitor_accuracy	competitor_reads	competitor_discordant_reads	gap_start	gap_end	gap_bp	left_graph_ps	right_graph_ps	truth_hets	shared_hets	catalog_sites	graph_candidates	graph_phased_sites	private_sites	competitor_phased_sites	clean_het_snps	clean_het_indels	repeat_het_indels	filtered_ref_only	filtered_high_af	filtered_low_af	filtered_low_depth	filtered_no_reads	primary_reason
chr12	hiphase	81411073	0.9977	5746	13	81489285	81500762	11477	81486485	81513844	1	1	134	1	0	0	1	0	0	1	119	14	2	0	0	repeat_indels_excluded
chr12	hiphase	97370965	0.9967	6035	20	98564272	98575654	11382	98378528	98591573	0	0	148	0	0	0	0	0	0	0	139	7	2	0	0	catalog_site_not_candidate
chr12	hiphase	103465161	0.9984	6976	11	103668153	103679217	11064	103465161	103691597	0	0	124	1	0	0	0	0	0	1	122	0	2	0	0	repeat_indels_excluded
chr12	hiphase	14548492	0.9938	3203	20	15197217	15208103	10886	14650919	15208103	0	0	100	2	0	0	0	0	0	3	99	0	0	0	0	repeat_indels_excluded
chr12	hiphase	11450380	0.9992	7064	6	12542779	12553491	10712	12203352	12569852	1	1	145	1	0	0	1	0	0	1	143	0	2	0	0	repeat_indels_excluded
chr12	hiphase	87227486	0.9937	6209	39	88367325	88378031	10706	88123461	88391655	1	1	129	1	0	0	1	0	0	1	126	2	2	0	0	repeat_indels_excluded
chr12	hiphase	62813954	0.9985	5254	8	63161300	63171996	10696	62814727	63183980	0	0	154	0	0	0	0	0	0	0	150	1	3	0	0	catalog_site_not_candidate
chr12	hiphase	91046459	0.9981	10393	20	93060627	93071066	10439	92264984	93071066	0	0	125	1	0	0	0	0	1	0	103	22	1	0	0	clean_candidate_unphased
chr12	hiphase	128607742	0.9984	4256	7	128718146	128728429	10283	128607741	128733401	0	0	137	0	0	0	0	0	0	0	127	10	0	0	0	catalog_site_not_candidate
chr12	hiphase	132175918	0.9952	2900	14	133002513	133012499	9986	132721219	133012499	280	7	870	1	0	0	7	0	0	2	771	4	0	25	71	repeat_indels_excluded
chr12	hiphase	26654396	0.9989	12813	14	28711068	28720999	9931	27785226	28730782	0	0	201	0	0	0	0	0	0	0	197	4	0	0	0	catalog_site_not_candidate
chr12	hiphase	11450380	0.9992	7064	6	13022146	13032022	9876	12840984	13039039	2	2	96	2	0	0	2	0	0	2	94	2	0	0	0	repeat_indels_excluded
chr12	hiphase	54849449	0.9988	2428	3	55255646	55265307	9661	54858055	55275151	2	1	123	2	0	0	1	1	0	1	121	0	0	0	0	clean_candidate_unphased
chr12	hiphase	54849449	0.9988	2428	3	55292885	55302341	9456	55275151	55302341	1	0	161	0	0	0	0	0	0	0	155	8	0	0	0	catalog_site_not_candidate
chr12	hiphase	42866345	0.9946	933	5	42893285	42902689	9404	42874413	42910889	0	0	105	0	0	0	0	0	0	0	84	21	0	0	0	catalog_site_not_candidate
chr12	hiphase	109729029	0.9994	5000	3	109759813	109768820	9007	109752500	109783249	0	0	106	0	0	0	0	0	0	0	105	0	1	0	0	catalog_site_not_candidate
chr12	hiphase	4942049	1.0	2142	0	5411034	5419503	8469	4942049	5430202	0	0	105	0	0	0	0	0	0	0	102	2	1	0	0	catalog_site_not_candidate
chr12	hiphase	84964779	0.9998	5167	1	85829276	85837682	8406	84964778	85841907	0	0	148	1	0	0	0	0	0	1	98	50	1	0	0	repeat_indels_excluded
chr12	hiphase	3115178	0.9971	2759	8	3529912	3538260	8348	3115178	3538259	0	0	80	1	1	0	0	0	0	1	78	0	1	0	0	block_stitching
chr12	hiphase	88672112	0.9949	2172	11	88964514	88972521	8007	88750349	88977373	4	2	76	3	0	0	2	0	0	4	72	2	1	0	0	repeat_indels_excluded
chr12	hiphase	65929643	0.9976	7175	17	66184270	66192199	7929	65978346	66197743	0	0	86	2	0	0	0	0	0	2	83	1	1	0	0	repeat_indels_excluded
chr12	hiphase	2015747	0.9968	928	3	2138782	2146703	7921	2059247	2156222	0	0	89	0	0	0	0	0	0	0	89	0	0	0	0	catalog_site_not_candidate
chr12	hiphase	80698761	0.9992	1299	1	80779184	80786946	7762	80698761	80786946	3	3	82	2	0	0	3	0	0	2	73	12	1	1	0	repeat_indels_excluded
chr12	hiphase	77378059	0.9929	1412	10	77493304	77500759	7455	77378059	77512968	0	0	87	1	0	0	0	0	1	0	86	0	1	0	0	clean_candidate_unphased
chr12	hiphase	113877375	0.9974	6867	18	115296174	115303511	7337	114924471	115321090	2	2	137	5	0	0	2	0	0	6	125	2	7	0	0	repeat_indels_excluded
chr12	hiphase	56621636	0.9992	3805	3	57234172	57239693	5521	56978140	57250645	1	0	32	0	0	0	0	0	0	0	28	4	0	0	0	catalog_site_not_candidate
chr12	hiphase	124572917	0.9964	5806	21	125060000	125064983	4983	124831165	125064983	1	1	86	3	0	0	1	0	0	3	61	19	3	0	0	repeat_indels_excluded
chr12	hiphase	61156279	0.9934	4710	31	61888795	61893578	4783	61515890	61893578	0	0	65	1	0	0	0	0	0	1	59	6	0	0	0	repeat_indels_excluded
chr12	hiphase	126568848	0.9991	2184	2	126838941	126843370	4429	126568848	126844939	61	1	574	0	0	0	1	0	0	0	484	0	0	2	88	catalog_site_not_candidate
chr12	hiphase	115642949	0.9994	11305	7	117389379	117393665	4286	117106425	117404271	0	0	39	0	0	0	0	0	0	0	37	1	1	0	0	catalog_site_not_candidate
chr12	hiphase	76226371	0.9969	4886	15	77193111	77196713	3602	76939595	77205128	1	0	46	1	0	0	0	1	0	0	44	1	0	0	0	clean_candidate_unphased
chr12	hiphase	11450380	0.9992	7064	6	12110715	12113809	3094	11464606	12124498	2	0	22	2	0	0	0	1	1	0	19	2	0	0	0	clean_candidate_unphased
chr12	hiphase	71300657	0.9958	3556	15	71616281	71619339	3058	71539975	71630159	2	0	38	2	0	0	0	1	1	0	35	0	1	0	0	clean_candidate_unphased
chr12	hiphase	124239115	0.9991	1071	1	124370617	124373142	2525	124239115	124387741	0	0	41	0	0	0	0	0	0	0	41	0	0	0	0	catalog_site_not_candidate
chr12	hiphase	69160230	1.0	2056	0	69436659	69439105	2446	69160230	69448254	0	0	28	0	0	0	0	0	0	0	28	0	0	0	0	catalog_site_not_candidate
chr12	hiphase	49829339	0.9985	7551	11	50606612	50609042	2430	49983466	50621186	0	0	15	1	0	0	0	0	0	2	15	0	0	0	0	repeat_indels_excluded
chr12	hiphase	127290267	0.9993	1489	1	127600479	127602297	1818	127290267	127606276	1	1	28	1	0	0	1	0	0	3	25	1	2	0	0	repeat_indels_excluded
chr12	hiphase	132175918	0.9952	2900	14	132257748	132259418	1670	132242723	132269706	1	1	57	2	0	0	1	0	1	1	53	3	0	0	0	clean_candidate_unphased
chr12	hiphase	7381521	0.9972	7405	21	8268190	8269826	1636	8251459	8286940	0	0	32	1	0	0	0	0	0	1	32	0	0	0	0	repeat_indels_excluded
chr12	hiphase	123744174	0.9944	1954	11	124071724	124073294	1570	123886846	124083042	1	0	16	1	0	0	0	0	0	2	15	0	0	0	0	repeat_indels_excluded
chr12	hiphase	84776720	0.9972	704	2	84866012	84867541	1529	84823505	84876505	0	0	26	1	0	0	0	0	0	1	23	1	1	0	0	repeat_indels_excluded
chr12	hiphase	98775768	0.9995	6574	3	99562687	99563665	978	98931012	99572908	1	0	13	1	0	0	0	1	0	0	12	0	0	0	0	clean_candidate_unphased
chr12	hiphase	52968185	0.9976	843	2	53105294	53105956	662	52975377	53102495	1	1	10	1	0	0	1	0	0	2	9	0	0	0	0	repeat_indels_excluded
chr12	hiphase	79921894	0.9917	3247	27	80291691	80291981	290	80036228	80300592	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	catalog_site_not_candidate
chr12	hiphase	132175918	0.9952	2900	14	132229817	132229965	148	132175917	132242723	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	catalog_site_not_candidate
chr12	longphase	39098290	0.9941	1537	9	39238087	39300234	62147	39111302	39300234	8	8	631	9	1	3	4	1	1	8	616	3	6	0	0	block_stitching
chr12	longphase	49829339	0.9979	5743	12	49840592	49901233	60641	49829339	49904294	5	5	991	5	2	0	3	2	0	3	903	84	2	0	0	block_stitching
chr12	longphase	122667395	0.9945	729	4	122737235	122795658	58423	122667395	122803362	9	9	757	16	2	2	4	2	0	15	731	10	7	1	0	block_stitching
chr12	longphase	21229205	0.9971	3439	10	21555274	21605811	50537	21520197	21605811	3	3	647	11	1	0	2	2	0	11	620	19	1	0	0	block_stitching
chr12	longphase	113883045	0.9982	5656	10	113944129	113992649	48520	113883045	113976310	10	12	917	14	2	0	3	2	1	12	757	138	7	13	11	block_stitching
chr12	longphase	47157890	0.9974	3404	9	47636066	47683118	47052	47558144	47689100	3	3	518	5	1	0	1	1	0	4	483	35	0	0	0	block_stitching
chr12	longphase	21229205	0.9971	3439	10	21473633	21520197	46564	21297420	21520197	3	3	619	4	0	0	3	2	0	2	591	22	3	0	0	clean_candidate_unphased
chr12	longphase	44471515	0.9968	3094	10	44498878	44543246	44368	44471515	44543246	3	4	559	5	0	0	1	0	0	6	549	1	4	0	0	repeat_indels_excluded
chr12	longphase	56043620	0.9984	640	1	56138364	56180839	42475	56043620	56193604	7	7	411	11	1	0	1	1	0	11	389	4	8	0	0	block_stitching
chr12	longphase	97370965	0.9939	989	6	97378951	97421383	42432	97370965	97425743	6	5	503	12	0	2	3	1	0	12	488	1	7	0	0	clean_candidate_unphased
chr12	longphase	68061404	0.999	3128	3	68421680	68462321	40641	68061404	68462321	3	3	525	10	1	1	1	1	0	10	512	2	4	0	0	block_stitching
chr12	longphase	16935146	0.9948	3875	20	17167993	17208561	40568	16935942	17208561	3	4	544	10	0	0	2	2	0	9	534	0	7	0	0	clean_candidate_unphased
chr12	longphase	2970124	0.9921	505	4	2980405	3020923	40518	2970124	3020923	6	6	579	3	0	0	3	0	0	3	574	2	0	0	0	repeat_indels_excluded
chr12	longphase	131944887	0.998	488	1	131983193	132022841	39648	131955227	132022841	3	3	487	8	0	2	2	0	1	8	474	1	6	0	0	clean_candidate_unphased
chr12	longphase	48779495	0.9987	769	1	48953350	48992923	39573	48779495	48992923	3	4	309	7	0	0	1	0	0	11	294	3	10	0	0	repeat_indels_excluded
chr12	longphase	13166071	0.999	2065	2	13594134	13633697	39563	13166071	13617651	2	1	438	3	1	0	1	1	0	2	393	49	0	0	0	block_stitching
chr12	longphase	55406042	0.9904	1146	11	55494788	55533763	38975	55436166	55516225	6	6	772	5	1	2	4	1	0	5	766	0	1	0	0	block_stitching
chr12	longphase	124689250	0.997	4646	14	125571087	125609135	38048	125388534	125609135	4	6	528	2	0	2	2	0	0	2	520	3	4	0	0	repeat_indels_excluded
chr12	longphase	49829339	0.9979	5743	12	49947042	49982739	35697	49904294	49983466	5	1	396	8	0	0	1	0	0	9	377	10	12	2	0	repeat_indels_excluded
chr12	longphase	29693044	0.9993	1485	1	29694358	29728273	33915	29693043	29735657	2	1	670	1	0	0	1	0	0	1	667	0	4	0	0	repeat_indels_excluded
chr12	longphase	55658302	0.9949	592	3	55689831	55723719	33888	55658302	55730194	3	3	288	4	1	0	1	1	0	4	274	5	11	0	0	block_stitching
chr12	longphase	47157890	0.9974	3404	9	47524269	47558144	33875	47157890	47558144	1	1	386	2	0	1	1	0	0	2	337	49	1	0	0	repeat_indels_excluded
chr12	longphase	130506653	0.9981	4717	9	131021291	131054942	33651	130700747	131055807	3	2	617	2	0	1	1	0	0	2	611	3	1	0	0	repeat_indels_excluded
chr12	longphase	21229205	0.9971	3439	10	21263902	21297420	33518	21229205	21297420	1	1	481	2	0	1	1	0	0	2	409	72	0	1	0	repeat_indels_excluded
chr12	longphase	18245713	0.998	8533	17	20215441	20248831	33390	19714333	20251383	2	2	405	5	0	0	1	0	0	9	358	40	9	0	0	repeat_indels_excluded
chr12	longphase	2569088	1.0	1424	0	2576854	2609646	32792	2569088	2609646	1	1	335	0	0	1	1	0	0	0	332	1	3	0	0	catalog_site_not_candidate
chr12	longphase	73071847	0.9974	7209	19	74633802	74666350	32548	73298968	74666350	7	7	504	6	0	0	1	0	0	9	474	35	6	7	0	repeat_indels_excluded
chr12	longphase	123744174	0.9923	391	3	123774338	123806180	31842	123744174	123822475	3	2	413	7	1	1	2	1	0	6	403	0	6	0	0	block_stitching
chr12	longphase	51758759	0.9942	689	4	51805217	51835817	30600	51758759	51853315	2	1	404	2	1	0	1	1	0	1	393	1	9	0	0	block_stitching
chr12	longphase	111342950	0.9976	4917	12	112149816	112180186	30370	112105860	112188085	3	3	245	7	0	0	2	1	0	6	234	0	5	0	0	clean_candidate_unphased
chr12	longphase	109005512	1.0	2853	0	109658890	109687437	28547	109005512	109689312	5	5	369	6	0	0	2	2	0	4	358	2	4	0	0	clean_candidate_unphased
chr12	longphase	84776720	0.997	669	2	84788243	84816737	28494	84776720	84823505	2	4	388	4	0	0	1	0	0	9	322	67	0	1	0	repeat_indels_excluded
chr12	longphase	45394628	1.0	967	0	45407561	45435615	28054	45394628	45435615	1	1	336	3	0	0	1	0	0	4	279	54	0	0	3	repeat_indels_excluded
chr12	longphase	101532168	0.9994	1722	1	101605481	101633408	27927	101532168	101633408	2	2	399	3	0	0	1	0	0	3	372	27	0	1	0	repeat_indels_excluded
chr12	longphase	123063331	1.0	220	0	123077967	123105894	27927	123064810	123105894	1	1	241	0	0	0	1	0	0	0	231	9	1	0	0	catalog_site_not_candidate
chr12	longphase	129390056	0.9958	1198	5	129490069	129517639	27570	129390056	129521465	1	1	400	2	0	0	1	0	0	2	350	51	1	0	0	repeat_indels_excluded
chr12	longphase	23298149	0.9941	3536	21	23757924	23785124	27200	23256978	23785124	2	2	327	4	0	1	1	1	0	3	298	25	3	0	0	clean_candidate_unphased
chr12	longphase	118853473	0.9941	3582	21	119586878	119613768	26890	118853473	119613768	2	2	344	4	0	1	1	0	0	5	292	50	1	0	0	repeat_indels_excluded
chr12	longphase	61156279	0.9958	1435	6	61172711	61198989	26278	61156279	61207164	4	3	442	6	0	0	1	2	0	6	416	25	0	1	0	clean_candidate_unphased
chr12	longphase	25676727	0.9915	4347	37	26132858	26158668	25810	26016903	26158668	0	0	311	0	0	0	0	0	0	0	309	0	2	0	0	catalog_site_not_candidate
chr12	longphase	81092816	1.0	964	0	81101421	81127126	25705	81092816	81127402	0	0	367	0	0	0	0	0	0	0	366	0	1	0	0	catalog_site_not_candidate
chr12	longphase	23298149	0.9941	3536	21	23833971	23858836	24865	23785124	23858836	4	2	385	4	0	0	0	0	0	5	378	10	1	2	0	repeat_indels_excluded
chr12	longphase	124689250	0.997	4646	14	125364026	125388534	24508	125064983	125388534	0	0	291	0	0	0	0	0	0	0	274	17	0	0	0	catalog_site_not_candidate
chr12	longphase	81513844	0.9994	5264	3	81956288	81980667	24379	81513844	81980667	0	0	300	0	0	0	0	0	0	0	298	1	1	0	0	catalog_site_not_candidate
chr12	longphase	56289189	0.9927	1232	9	56338270	56362234	23964	56293152	56365135	5	4	232	10	0	0	1	0	0	12	212	4	10	0	0	repeat_indels_excluded
chr12	longphase	112802342	0.9946	2948	16	113354298	113378104	23806	112802342	113378104	3	3	333	8	0	0	1	1	0	9	315	6	8	1	0	clean_candidate_unphased
chr12	longphase	120369904	0.9995	3664	2	121256761	121280056	23295	120377082	121280056	3	3	333	3	0	1	1	0	0	3	327	1	3	0	0	repeat_indels_excluded
chr12	longphase	51758759	0.9942	689	4	51902847	51926107	23260	51853315	51926107	1	1	231	3	0	0	0	0	0	4	227	0	2	0	0	repeat_indels_excluded
chr12	longphase	86360625	0.9942	344	2	86373106	86396039	22933	86360625	86396039	7	7	301	5	0	0	2	1	0	5	287	11	3	9	0	clean_candidate_unphased
chr12	longphase	17820861	0.9983	1777	3	17828771	17851500	22729	17809308	17851500	0	1	322	3	0	0	0	0	0	3	302	20	2	0	0	repeat_indels_excluded
chr12	longphase	95822767	0.9985	4137	6	96381641	96403552	21911	95813559	96403552	0	0	281	2	0	0	0	0	0	3	249	32	0	1	0	repeat_indels_excluded
chr12	longphase	16935146	0.9948	3875	20	17611859	17633563	21704	17208561	17645134	4	3	409	1	0	0	1	0	0	1	321	89	0	0	8	repeat_indels_excluded
chr12	longphase	516773	0.9993	5805	4	1582019	1603397	21378	859855	1612109	2	1	336	2	0	0	0	0	0	3	327	9	0	1	0	repeat_indels_excluded
chr12	longphase	21229205	0.9971	3439	10	21662343	21683588	21245	21661964	21683586	0	0	252	2	1	0	0	0	0	2	248	0	2	0	0	block_stitching
chr12	longphase	74908459	0.9989	3687	4	75204598	75225703	21105	75173819	75232062	3	3	218	1	0	1	2	0	0	1	216	1	0	0	0	repeat_indels_excluded
chr12	longphase	74908459	0.9989	3687	4	75148081	75169039	20958	74920741	75173819	0	0	246	1	0	0	0	0	0	1	214	34	0	1	0	repeat_indels_excluded
chr12	longphase	8286837	0.9947	3000	16	8381294	8402164	20870	8286940	8404941	1	1	422	2	0	0	0	0	0	2	355	64	4	0	0	repeat_indels_excluded
chr12	longphase	43843417	0.9958	1901	8	43874898	43895653	20755	43843417	43908809	1	1	275	3	0	0	1	0	0	3	272	0	1	0	0	repeat_indels_excluded
chr12	longphase	113883045	0.9982	5656	10	114889774	114910453	20679	114571923	114924471	0	0	290	1	0	0	0	0	0	1	255	34	0	1	0	repeat_indels_excluded
chr12	longphase	57871670	0.9958	3608	15	57925210	57945851	20641	57875794	57949476	2	2	258	2	0	0	0	0	0	5	254	2	0	0	0	repeat_indels_excluded
chr12	longphase	43843417	0.9958	1901	8	43945661	43966295	20634	43908809	43975492	0	0	229	2	0	0	0	0	0	2	227	0	0	0	0	repeat_indels_excluded
chr12	longphase	73071847	0.9974	7209	19	73276082	73296481	20399	73102619	73298968	1	1	287	1	0	0	0	0	0	1	263	25	0	0	0	repeat_indels_excluded
chr12	longphase	107617590	0.9953	632	3	107624124	107643866	19742	107617590	107653833	2	2	228	3	0	0	0	0	0	5	217	8	2	0	0	repeat_indels_excluded
chr12	longphase	40493795	0.999	1022	1	40555554	40574501	18947	40493795	40574501	1	1	257	1	0	0	0	0	0	1	227	30	0	1	0	repeat_indels_excluded
chr12	longphase	14548492	0.9939	330	2	14574410	14593041	18631	14548492	14593040	0	0	317	3	1	0	0	0	0	3	267	45	1	0	0	block_stitching
chr12	longphase	72401267	0.9994	1792	1	72702954	72721435	18481	72401267	72733778	0	0	231	0	0	0	0	0	0	0	227	3	3	0	0	catalog_site_not_candidate
chr12	longphase	115655167	0.9993	8416	6	116552026	116570310	18284	115655282	116574596	1	2	266	3	0	0	0	0	0	3	260	4	6	0	0	repeat_indels_excluded
chr12	longphase	98775768	0.9995	6555	3	98899411	98917671	18260	98775768	98931012	1	1	190	1	0	1	1	0	0	1	187	2	0	0	0	repeat_indels_excluded
chr12	longphase	124689250	0.997	4646	14	124796413	124814425	18012	124613904	124831165	1	1	278	1	0	0	0	0	0	1	254	24	0	0	0	repeat_indels_excluded
chr12	longphase	115655167	0.9993	8416	6	117080027	117098025	17998	116574596	117106425	0	0	278	2	0	0	0	0	0	2	255	19	2	0	0	repeat_indels_excluded
chr12	longphase	23298149	0.9941	3536	21	24007406	24025010	17604	23992113	24036248	3	1	268	3	1	0	1	2	0	1	239	27	0	0	0	block_stitching
chr12	longphase	24071938	0.9993	4242	3	24106886	24124230	17344	24080947	24129119	0	0	251	0	0	0	0	0	0	0	247	3	1	0	0	catalog_site_not_candidate
chr12	longphase	26722053	0.9994	4767	3	27291687	27308951	17264	26722053	27308951	4	3	203	3	0	0	0	0	0	4	179	20	5	1	0	repeat_indels_excluded
chr12	longphase	82921558	0.9967	609	2	82982632	82999465	16833	82921558	82999465	1	0	302	3	0	0	0	0	0	4	296	3	1	0	0	repeat_indels_excluded
chr12	longphase	113883045	0.9982	5656	10	114549268	114566057	16789	113976310	114571923	3	3	299	4	0	0	2	2	0	2	293	0	1	0	0	clean_candidate_unphased
chr12	longphase	516773	0.9993	5805	4	833447	850059	16612	776600	859855	1	0	188	1	0	0	0	0	0	1	185	3	1	0	0	repeat_indels_excluded
chr12	longphase	42262833	0.9996	2650	1	42668404	42684873	16469	42262833	42686879	1	1	275	1	0	0	0	0	0	2	229	48	1	1	0	repeat_indels_excluded
chr12	longphase	101339241	1.0	566	0	101406042	101422137	16095	101339241	101423341	46	37	250	3	0	0	30	0	0	3	113	0	0	0	134	repeat_indels_excluded
chr12	longphase	105192783	0.9979	1400	3	105447846	105463762	15916	105192783	105475046	0	0	196	2	0	0	0	0	0	2	172	22	0	0	0	repeat_indels_excluded
chr12	longphase	22310323	0.9995	1966	1	22429778	22445431	15653	22321325	22454608	4	2	167	5	0	0	0	0	0	6	162	1	0	0	0	repeat_indels_excluded
chr12	longphase	516773	0.9993	5805	4	756080	771534	15454	516773	776600	1	1	176	1	0	0	0	0	0	1	174	0	1	0	0	repeat_indels_excluded
chr12	longphase	97600354	0.9972	5008	14	98354085	98369322	15237	97600354	98378528	1	1	193	2	0	0	0	0	0	2	164	29	0	0	0	repeat_indels_excluded
chr12	longphase	23298149	0.9941	3536	21	23976939	23992113	15174	23858836	23992113	2	3	200	5	0	0	0	0	0	7	179	20	1	1	0	repeat_indels_excluded
chr12	longphase	11464606	0.9987	6951	9	12188747	12203352	14605	12124498	12203352	0	0	247	1	0	0	0	0	0	1	222	18	7	1	0	repeat_indels_excluded
chr12	longphase	133010686	0.9943	175	1	133017624	133032024	14400	133012499	133032024	0	0	415	5	0	0	0	0	0	6	404	3	3	0	0	repeat_indels_excluded
chr12	longphase	21229205	0.9971	3439	10	21647582	21661964	14382	21605811	21661964	0	0	133	1	0	0	0	0	0	1	131	1	1	0	0	repeat_indels_excluded
chr12	longphase	7381521	0.9966	3582	12	8169830	8183801	13971	7969637	8183789	2	1	221	3	1	0	0	0	0	3	215	2	1	0	0	block_stitching
chr12	longphase	7381521	0.9966	3582	12	7952408	7965829	13421	7381521	7969637	0	1	246	1	0	0	0	0	0	1	209	37	2	1	1	repeat_indels_excluded
chr12	longphase	25676727	0.9915	4347	37	25996808	26010220	13412	25676727	26016903	3	3	149	2	0	0	0	0	0	2	147	6	0	1	0	repeat_indels_excluded
chr12	longphase	111342950	0.9976	4917	12	112422574	112435938	13364	112409766	112445513	0	0	104	2	0	0	0	0	0	2	99	1	2	0	0	repeat_indels_excluded
chr12	longphase	8286837	0.9947	3000	16	8688810	8701999	13189	8404941	8701984	3	2	179	6	2	0	1	2	0	4	169	6	4	0	0	block_stitching
chr12	longphase	7381521	0.9966	3582	12	8235470	8248466	12996	8183789	8251459	24	23	324	0	0	0	19	0	0	0	250	0	0	14	60	catalog_site_not_candidate
chr12	longphase	11464606	0.9987	6951	9	12817103	12829502	12399	12569852	12840984	3	4	173	8	1	0	0	3	0	8	162	3	3	1	0	block_stitching
chr12	longphase	15984808	0.9969	1596	5	16213193	16225083	11890	15984808	16225083	1	1	165	0	0	0	0	0	0	0	159	7	0	0	0	catalog_site_not_candidate
chr12	longphase	111342950	0.9976	4917	12	112078615	112090471	11856	111342950	112105860	2	1	99	6	0	0	0	0	0	8	92	0	1	0	0	repeat_indels_excluded
chr12	longphase	94509663	0.9996	5448	2	94671884	94683651	11767	94509663	94683651	0	0	245	1	0	0	0	0	0	1	234	9	1	0	0	repeat_indels_excluded
chr12	longphase	97600354	0.9972	5008	14	98564272	98575654	11382	98378528	98591573	0	0	148	0	0	0	0	0	0	0	139	7	2	0	0	catalog_site_not_candidate
chr12	longphase	103465161	0.9996	5465	2	103668153	103679217	11064	103465161	103691597	0	0	124	1	0	0	0	0	0	1	122	0	2	0	0	repeat_indels_excluded
chr12	longphase	20361685	0.9987	3137	4	20467267	20478312	11045	20370624	20481712	15	15	124	15	0	0	11	11	0	4	108	0	2	0	0	clean_candidate_unphased
chr12	longphase	14650919	0.9941	2728	16	15197217	15208103	10886	14650919	15208103	0	0	100	2	0	0	0	0	0	3	99	0	0	0	0	repeat_indels_excluded
chr12	longphase	11464606	0.9987	6951	9	12542779	12553491	10712	12203352	12569852	1	1	145	1	0	0	1	0	0	1	143	0	2	0	0	repeat_indels_excluded
chr12	longphase	88131947	0.9982	2271	4	88367325	88378031	10706	88123461	88391655	1	1	129	1	0	0	0	0	0	1	126	2	2	0	0	repeat_indels_excluded
chr12	longphase	62813954	0.9989	4393	5	63161300	63171996	10696	62814727	63183980	0	0	154	0	0	0	0	0	0	0	150	1	3	0	0	catalog_site_not_candidate
chr12	longphase	92258326	0.9998	4161	1	93060627	93071066	10439	92264984	93071066	0	0	125	1	0	0	0	0	1	0	103	22	1	0	0	clean_candidate_unphased
chr12	longphase	128609041	0.9993	2906	2	128718146	128728429	10283	128607741	128733401	0	0	137	0	0	0	0	0	0	0	127	10	0	0	0	catalog_site_not_candidate
chr12	longphase	11464606	0.9987	6951	9	13022146	13032022	9876	12840984	13039039	2	2	96	2	0	0	0	0	0	2	94	2	0	0	0	repeat_indels_excluded
chr12	longphase	54852481	0.9982	2217	4	55255646	55265307	9661	54858055	55275151	2	1	123	2	0	0	0	1	0	1	121	0	0	0	0	clean_candidate_unphased
chr12	longphase	54852481	0.9982	2217	4	55292885	55302341	9456	55275151	55302341	1	0	161	0	0	0	0	0	0	0	155	8	0	0	0	catalog_site_not_candidate
chr12	longphase	42866618	0.9944	898	5	42893285	42902689	9404	42874413	42910889	0	0	105	0	0	0	0	0	0	0	84	21	0	0	0	catalog_site_not_candidate
chr12	longphase	109729029	0.999	4791	5	109759813	109768820	9007	109752500	109783249	0	0	106	0	0	0	0	0	0	0	105	0	1	0	0	catalog_site_not_candidate
chr12	longphase	111342950	0.9976	4917	12	112393035	112401769	8734	112188085	112409766	0	0	53	1	0	0	0	0	0	1	51	0	1	0	0	repeat_indels_excluded
chr12	longphase	9223202	0.9976	420	1	9257335	9265968	8633	9223202	9267129	1	0	137	0	0	0	0	0	0	0	136	0	1	0	0	catalog_site_not_candidate
chr12	longphase	4942049	1.0	2139	0	5411034	5419503	8469	4942049	5430202	0	0	105	0	0	0	0	0	0	0	102	2	1	0	0	catalog_site_not_candidate
